Video ID,Comment,processed
LUG2U-IxPx0,Uhm okay people I CANNOT be the only one excited about Constance! U go get it girl,"['uhm', 'okay', 'people', 'excite', 'constance', 'u', 'girl']"
LUG2U-IxPx0,BEST ICONIC CAST,"['best', 'iconic', 'cast']"
LUG2U-IxPx0,I robbed and drugged men for studio time.  Trash.....,"['rob', 'drugged', 'man', 'studio', 'time', 'trash', '.....']"
LUG2U-IxPx0,I feel uncomfortable seeing Lili in this lmao I just can't unsee how cute and innocent she is lol x,"['feel', 'uncomfortable', 'lili', 'lmao', 'unsee', 'cute', 'innocent', 'lol', 'x']"
LUG2U-IxPx0,Was expecting to see cardi more,"['expect', 'cardi']"
LUG2U-IxPx0,Omg Lili,
LUG2U-IxPx0,Ah yes the brave tale of hard-working independent women who drug and steal from wealthier men...wait a second,"['ah', 'yes', 'brave', 'tale', 'hard', 'work', 'independent', 'woman', 'drug', 'steal', 'wealthy', 'man', '...', 'wait', 'second']"
LUG2U-IxPx0,Lol! Lili didn't even get a single dialogue in trailer,"['lol', 'lili', 'single', 'dialogue', 'trailer']"
LUG2U-IxPx0,Misandry: The Film,
LUG2U-IxPx0,"Constance Wu 
Jennifer Lopez 
Julia Stiles 
Keke Palmer 
Lili Reinhart 
Lizzo 
Cardi B",
LUG2U-IxPx0,Basically a combination of that Channing Tatum strip movie and Pain and Gain but the female version of it.,"['basically', 'combination', 'channing', 'tatum', 'strip', 'movie', 'pain', 'gain', 'female', 'version']"
LUG2U-IxPx0,So this is basically a movie about Cardi B and some strippers stealing from Wall Street guys? No thanks. ✋,"['basically', 'movie', 'cardi', 'b', 'stripper', 'steal', 'wall', 'street', 'guy', 'thank', '✋']"
LUG2U-IxPx0,"How embarrassing is it to see JLO who is 50, play a stripper, what is you doing girl, btw this movie looks terrible","['embarrassing', 'jlo', '50', 'play', 'stripper', 'girl', 'btw', 'movie', 'look', 'terrible']"
LUG2U-IxPx0,Wish they would have shown lili saying at least one line of dialogue smh,"['wish', 'lili', 'line', 'dialogue', 'smh']"
LUG2U-IxPx0,"It's a big turn on to see a 50 year old Jennifer Lopez as a mom and as a stripper.
Damn she is fine...","['big', 'turn', '50', 'year', 'old', 'jennifer', 'lopez', 'mom', 'stripper', 'damn', 'fine', '...']"
LUG2U-IxPx0,Disgusting,
LUG2U-IxPx0,IF RIHANNA WAS IN THIS 🔥,"['rihanna', '🔥']"
LUG2U-IxPx0,Gonna watch this because of lili,"['watch', 'lili']"
LUG2U-IxPx0,I wish Cole was there too,"['wish', 'cole']"
LUG2U-IxPx0,Cole Sprouse is gonna love this :),"['cole', 'sprouse', 'love', ':)']"
LUG2U-IxPx0,"lili I'm proud of you, you literally work with Jlo and Cardi B..","['lili', 'proud', 'literally', 'work', 'jlo', 'cardi', 'b', '..']"
LUG2U-IxPx0,dark betty is out,"['dark', 'betty']"
LUG2U-IxPx0,Lili reinhart as a badass omg...,
LUG2U-IxPx0,Why is Lili Reinhart in this movie ???,"['lili', 'reinhart', 'movie']"
LUG2U-IxPx0,Is that lili reinhart,"['lili', 'reinhart']"
LUG2U-IxPx0,"""who gave her her phone back ?.."" THAT KILLED ME HAHAHAHA","['phone', '..', 'kill', 'hahahaha']"
LUG2U-IxPx0,This movie is glorifying drugging and robbing people. This is what America has come to smh,"['movie', 'glorify', 'drug', 'rob', 'people', 'america', 'come', 'smh']"
LUG2U-IxPx0,Cardi b lizzzo oooommmmmggggg,
LUG2U-IxPx0,This is a Cardi B documentary? 😂😂,"['cardi', 'b', 'documentary', '😂', '😂']"
LUG2U-IxPx0,THIS STORY IS NOT ABOUT CARDI omggg people do your research!!!,"['story', 'cardi', 'omggg', 'people', 'research']"
LUG2U-IxPx0,betty cooper after breakup with jughead 🤔🤔🤔🤔🤔,"['betty', 'cooper', 'breakup', 'jughead', '🤔', '🤔', '🤔', '🤔', '🤔']"
LUG2U-IxPx0,Who else is not twelve of under and likes Cardi B and wanna see this movie ?,"['like', 'cardi', 'b', 'wanna', 'movie']"
LUG2U-IxPx0,I can't wait to see it,['wait']
LUG2U-IxPx0,Lili!,
LUG2U-IxPx0,CORNY,
LUG2U-IxPx0,This is entertainment.stop taking it too serious.killing the fun,"['entertainment.stop', 'serious.kille', 'fun']"
LUG2U-IxPx0,"Iconic 

*PERIODT*",
LUG2U-IxPx0,Everyone judging lol...you know you're going to go see it 😉,"['judging', 'lol', '...', 'know', '😉']"
LUG2U-IxPx0,This is all my favorite women in one movie,"['favorite', 'woman', 'movie']"
LUG2U-IxPx0,DiSgUsTaNg,
LUG2U-IxPx0,"Should be called ""Degeneracy: the Movie"".","['degeneracy', 'movie']"
LUG2U-IxPx0,When we going to glorify Bill Cosby?,"['glorify', 'bill', 'cosby']"
LUG2U-IxPx0,Imagine if the roles were switched,"['imagine', 'role', 'switch']"
LUG2U-IxPx0,"1:02 lili got me sold for this movie

youre welcome","['1:02', 'lili', 'sell', 'movie', 'welcome']"
LUG2U-IxPx0,Damn this movie has so many iconic women.,"['damn', 'movie', 'iconic', 'woman']"
LUG2U-IxPx0,This was an actual event aside from cardi's presence. Y'all literally don't know how strip clubs work sometimes do u?,"['actual', 'event', 'aside', 'cardi', 'presence', ""y'all"", 'literally', 'know', 'strip', 'club', 'work', 'u']"
LUG2U-IxPx0,Lizzo and Constance..count me in 🌞👏🏼,"['lizzo', 'constance', '..', 'count', '🌞', '👏', '🏼']"
LUG2U-IxPx0,Haha that’s so funny. Drugging people and stealing their money! It’s so funny! They should make a sequel where this time a man drugs women at a bar and steals all their money as well! I’m sure it’ll be as great as this movie!,"['haha', '’', 'funny', 'drug', 'people', 'steal', 'money', '’', 'funny', 'sequel', 'time', 'man', 'drug', 'woman', 'bar', 'steal', 'money', 'sure', 'great', 'movie']"
LUG2U-IxPx0,This movie is based on a more glamorous version of cardi b story meaning one of them will become a good female rapper,"['movie', 'base', 'glamorous', 'version', 'cardi', 'b', 'story', 'mean', 'good', 'female', 'rapper']"
LUG2U-IxPx0,I’m here for Keke and Lili,"['keke', 'lili']"
LUG2U-IxPx0,Name of song,['song']
LUG2U-IxPx0,Cardi cardi,
LUG2U-IxPx0,If I had your money girl I would be bang bang to,"['money', 'girl', 'bang', 'bang']"
LUG2U-IxPx0,U so rich an pretty bang bang,"['u', 'rich', 'pretty', 'bang', 'bang']"
LUG2U-IxPx0,This film looks litttttttt!,"['film', 'look', 'litttttttt']"
LUG2U-IxPx0,If u are go to see this movie add me on youtube,"['u', 'movie', 'add', 'youtube']"
LUG2U-IxPx0,Constance haircut and eyebrows 😫😫😫😫,"['constance', 'haircut', 'eyebrow', '😫', '😫', '😫', '😫']"
LUG2U-IxPx0,"So this is what happened to betty cooper after high school huh? 😂😂

Thanks for the likes!
Can't wait for another season of riverdale! 😜","['happen', 'betty', 'cooper', 'high', 'school', 'huh', '😂', '😂', 'thank', 'like', 'wait', 'season', 'riverdale', '😜']"
LUG2U-IxPx0,"Vile.
What a picture to paint of women.","['vile', 'picture', 'paint', 'woman']"
LUG2U-IxPx0,Why are women taking stripping lessons from a 50 year old?,"['woman', 'strip', 'lesson', '50', 'year', 'old']"
LUG2U-IxPx0,Is there an age limit,"['age', 'limit']"
LUG2U-IxPx0,J lo is still hot btw😍,"['j', 'lo', 'hot', 'btw', '😍']"
LUG2U-IxPx0,I feel dumber,
