Video ID,Comment
7bfS6seiLhk,Am i the only one who thinks shes like Kathie Langford from 13 REASONS WHY?? aww shes so cute!! whats her name??#MYnewCRUSH
7bfS6seiLhk,"Ew, Watt Pad."
7bfS6seiLhk,Yaaaaaaaaas joey
7bfS6seiLhk,"Ese wey es de Super 8 no?
Y la chava es de Ramona"
7bfS6seiLhk,When did Ramona get so old?????
7bfS6seiLhk,I though she was Alia lol
7bfS6seiLhk,On my biiirrthhdaaayy
7bfS6seiLhk,She looks like Rachel weisz
7bfS6seiLhk,This is
7bfS6seiLhk,Oh shit 😍
7bfS6seiLhk,I remember reading this from wattpad
7bfS6seiLhk,The movie is on netflix but i cant watch it
7bfS6seiLhk,So this is where Archie's mom is when she's away
7bfS6seiLhk,"Omg!!!! I'm so proud of Reekles!! I remember reading ""The Kissing Booth"" when she first wrote it on Wattpad!!!! I'm soooo happy for Rebecca!!!! 💜💜💜💜😍😍😍😍📚📖🎉🎊🌠🌟🌟💯👌"
7bfS6seiLhk,So .. shit this is my life . But why is it on youtube
7bfS6seiLhk,Ramona
7bfS6seiLhk,girl in thumbnail looking like adoring fan off oblivion elder scrolls
